,power_demand,temperature,humidity,visibility,pressure,windSpeed,windBearing,precipProbability,icon,summary
2016-01-02 15:00:00,0.48466643607489207,0.43409176382098535,0.4470588235294118,1.0,0.5267570460221181,0.4369271060672195,0.7298050139275766,0.0,4,14
2016-01-02 16:00:00,0.28129924548255775,0.44894697254606997,0.4117647058823529,1.0,0.5080271138066356,0.45176778699257963,0.7771587743732591,0.0,0,3
2016-01-02 17:00:00,0.13543374837285602,0.45195562241444154,0.39999999999999997,1.0,0.4983945772386733,0.48319511130510695,0.7520891364902507,0.0,4,14
2016-01-02 18:00:00,0.10614520740671225,0.45599849567506584,0.39999999999999997,1.0,0.4875133785230113,0.43299869052815365,0.7799442896935933,0.0,0,3
2016-01-02 19:00:00,0.434300887219171,0.4458443023693118,0.4470588235294118,1.0,0.4878701391366392,0.5085115670013095,0.7883008356545961,0.0,0,3
2016-01-02 20:00:00,1.0754118954976741,0.440955246333208,0.4705882352941177,1.0,0.4937566892615061,0.35006547359231777,0.7855153203342619,0.0,4,14
2016-01-02 21:00:00,0.8944131533548377,0.4348439262880782,0.4941176470588236,1.0,0.4939350695683201,0.28502837189000435,0.7325905292479109,0.0,1,3
2016-01-02 22:00:00,1.5585164787925085,0.43192929672809327,0.5176470588235293,1.0,0.4926864074206203,0.2697512003491925,0.6768802228412256,0.0,1,3
2016-01-02 23:00:00,1.2675108251299236,0.43117713426100035,0.5176470588235293,1.0,0.4973242953977875,0.28764731558271495,0.6796657381615598,0.0,2,13
2016-01-03 00:00:00,1.6400091470415363,0.42939074840165475,0.5294117647058824,1.0,0.49589725294327575,0.27498908773461367,0.649025069637883,0.0,1,3
2016-01-03 01:00:00,0.5931702954553896,0.42939074840165475,0.5294117647058824,1.0,0.48769175882982524,0.28153644696639024,0.6128133704735376,0.0,1,3
2016-01-03 02:00:00,0.9589158998276044,0.42572395637457694,0.5411764705882353,1.0,0.4737780948983238,0.2693147097337407,0.6100278551532033,0.0,1,3
2016-01-03 03:00:00,0.6121178750671292,0.4185784129371944,0.5529411764705883,1.0,0.4637887977167316,0.28415539065910084,0.596100278551532,0.0,1,3
2016-01-03 04:00:00,0.5828113457247203,0.41528770214366306,0.5647058823529412,1.0,0.45683196575098084,0.27149716281099956,0.6155988857938719,0.0,1,3
2016-01-03 05:00:00,0.6777373907794036,0.4066378337720948,0.5882352941176471,1.0,0.4475561897966465,0.29768659973810563,0.5877437325905293,0.0,5,14
2016-01-03 06:00:00,0.2670073149605972,0.39874012786761936,0.6,1.0,0.4375668926150543,0.3085988651243998,0.5571030640668524,0.0,1,3
2016-01-03 07:00:00,0.8580470234326647,0.39385107183151563,0.6235294117647059,1.0,0.4268640742062083,0.2902662592754256,0.5431754874651811,0.0,1,3
2016-01-03 08:00:00,0.8263879059448385,0.38952613764573146,0.6235294117647059,1.0,0.4088476632179816,0.29070274989087735,0.5487465181058496,0.0,1,3
2016-01-03 09:00:00,0.5302065933535227,0.3880218127115457,0.6470588235294118,1.0,0.40296111309311466,0.30685290266259274,0.5515320334261838,0.0,1,3
2016-01-03 10:00:00,0.9075661160573034,0.3780556600225649,0.6941176470588235,1.0,0.3970745629682477,0.29681361850720206,0.5459610027855153,0.0,1,3
2016-01-03 11:00:00,0.9178428599000032,0.3778676194057916,0.7058823529411765,1.0,0.3943988583660362,0.3147097337407246,0.5766016713091922,0.0,1,3
2016-01-03 12:00:00,0.9679213028375663,0.38510718315156073,0.7058823529411765,1.0,0.40010702818408916,0.30947184635530334,0.5933147632311978,0.0,0,3
2016-01-03 13:00:00,0.32025816251619815,0.4140654381346371,0.6352941176470589,1.0,0.4043881555476284,0.3662156263640332,0.6072423398328691,0.0,0,3
2016-01-03 14:00:00,0.8943313805197279,0.4458443023693118,0.5529411764705883,1.0,0.40099892971815904,0.3976429506765604,0.5988857938718662,0.0,0,3
2016-01-03 15:00:00,0.0842032712820744,0.47658894321173373,0.4705882352941177,1.0,0.37763110952550927,0.41684853775643826,0.6852367688022284,0.0,0,3
2016-01-03 16:00:00,0.3179566381337409,0.48589695374200825,0.4470588235294118,1.0,0.3685337138779869,0.5373199476211261,0.6963788300835655,0.0,4,14
2016-01-03 17:00:00,0.4576568878368461,0.4906919894697254,0.4470588235294118,1.0,0.367998572957545,0.49323439546049763,0.7047353760445683,0.0,4,14
2016-01-03 18:00:00,0.3941794418714146,0.48655509590071455,0.45882352941176474,1.0,0.3733499821619701,0.44172850283718895,0.7353760445682451,0.0,0,3
2016-01-03 19:00:00,0.34128207933125126,0.4795975930801053,0.48235294117647065,1.0,0.38316089903674627,0.36446966390222607,0.7019498607242339,0.0,0,3
2016-01-03 20:00:00,0.9176032034064634,0.46869123730725837,0.5058823529411766,1.0,0.3917231537638247,0.3330423395896988,0.7214484679665738,0.0,1,3
2016-01-03 21:00:00,0.7393944318843995,0.45628055660022565,0.5411764705882353,1.0,0.4038530146271845,0.2845918812745526,0.7270194986072424,0.0,1,3
2016-01-03 22:00:00,1.0963096396054341,0.44048514479127493,0.6235294117647059,1.0,0.41348555119514874,0.2439982540375382,0.6796657381615598,0.0,5,14
2016-01-03 23:00:00,1.1596760297438433,0.44264761188416696,0.611764705882353,1.0,0.4224045665358551,0.28590135312090786,0.7214484679665738,0.0,1,3
2016-01-04 00:00:00,1.4772922260179653,0.42722828130876267,0.6588235294117647,1.0,0.4250802711380666,0.18070711479703186,0.6044568245125348,0.0,5,14
2016-01-04 01:00:00,1.0437923151324047,0.4163219255359158,0.6941176470588235,0.9932742964288008,0.4241883696039948,0.23570493234395462,0.6852367688022284,0.0,1,3
2016-01-04 02:00:00,0.8005431233298418,0.4061677322301617,0.7411764705882353,0.9921372879244289,0.42561541205850856,0.2789175032736796,0.7186629526462396,0.0,1,3
2016-01-04 03:00:00,0.556955108608205,0.39037232042121095,0.7882352941176471,0.9819840900863352,0.42668569389939437,0.2544740288083806,0.8189415041782729,0.0,1,3
2016-01-04 04:00:00,0.7516990675095608,0.3875517111696126,0.7647058823529412,0.9881205785664737,0.42811273635390606,0.3208206023570493,0.7883008356545961,0.0,1,3
2016-01-04 05:00:00,0.5412384299801769,0.38858593456186535,0.7411764705882353,0.9974969687522106,0.4334641455583311,0.36097773897861196,0.841225626740947,0.0,5,14
2016-01-04 06:00:00,0.5139706731094356,0.39385107183151563,0.6352941176470589,0.9946890219480459,0.4513021762397439,0.5067656045395024,0.8579387186629527,0.0,5,14
2016-01-04 07:00:00,0.3154674584597176,0.3841669800676946,0.5882352941176471,0.9929904817635632,0.45790224759186665,0.5556525534701005,0.8857938718662952,0.0,1,3
2016-01-04 08:00:00,0.3725056414964797,0.3734486649116209,0.5647058823529412,0.9921372879244289,0.4659293613985012,0.5351374945438673,0.8969359331476323,0.0,1,3
2016-01-04 09:00:00,0.5597967241369094,0.3535163595336593,0.5647058823529412,0.9892741684925017,0.48501605422761374,0.5233522479266696,0.8941504178272981,0.0,1,3
2016-01-04 10:00:00,0.9093063980997103,0.3421399022188793,0.5647058823529412,0.9946890219480459,0.5041027470567242,0.4814491488432998,0.8913649025069638,0.0,5,14
2016-01-04 11:00:00,0.7095371285395472,0.3265325310267018,0.5764705882352941,0.9946890219480459,0.5192650731359255,0.5290266259275426,0.9136490250696379,0.0,0,3
2016-01-04 12:00:00,0.43612362906195706,0.3221135765325311,0.5411764705882353,0.9717510990285542,0.533357117374241,0.5512876473155828,0.9637883008356546,0.0,0,3
2016-01-04 13:00:00,0.24736776153839213,0.3168484392628808,0.5176470588235293,0.9869621618902996,0.5524438102033534,0.5141859450021824,0.947075208913649,0.0,0,3
2016-01-04 14:00:00,1.2956673646486816,0.31835276419706654,0.48235294117647065,0.9924219781106389,0.5581519800214064,0.5569620253164557,0.958217270194986,0.0,0,3
2016-01-04 15:00:00,0.9213711379288703,0.32192553591575784,0.4470588235294118,1.0,0.5533357117374232,0.554343081623745,0.9415041782729805,0.0,0,3
2016-01-04 16:00:00,1.4503327571376154,0.3222075968409176,0.4235294117647059,1.0,0.554941134498751,0.50371017023134,0.9637883008356546,0.0,4,14
2016-01-04 17:00:00,0.9573622953774805,0.31854080481383973,0.38823529411764707,1.0,0.5594006421691042,0.5726756874727194,0.9331476323119777,0.0,0,3
2016-01-04 18:00:00,0.7195700027910494,0.3078224896577661,0.3764705882352941,1.0,0.5784873349982167,0.5831514622435617,0.9415041782729805,0.0,0,3
2016-01-04 19:00:00,0.7266464289391731,0.28572771718691237,0.4117647058823529,1.0,0.5998929718159108,0.6346573548668704,0.9665738161559888,0.0,0,3
2016-01-04 20:00:00,0.12919910543060106,0.24229033471229788,0.4470588235294118,1.0,0.653407063860149,0.5792230467044959,0.958217270194986,0.0,1,3
2016-01-04 21:00:00,0.5972601675693424,0.22893945092139903,0.45882352941176474,1.0,0.6823046735640398,0.5412483631601921,0.9749303621169917,0.0,1,3
2016-01-04 22:00:00,0.9491192634963379,0.21746897329823245,0.4941176470588236,1.0,0.7056724937566896,0.5862068965517241,0.9777158774373259,0.0,1,3
2016-01-04 23:00:00,1.0843950340965216,0.20712673937570517,0.5058823529411766,1.0,0.7245808062789861,0.6019205587079878,1.0,0.0,1,3
2016-01-05 00:00:00,1.126616485077707,0.2018616021060549,0.4941176470588236,1.0,0.7427755975740268,0.6119598428633785,0.002785515320334262,0.0,1,3
2016-01-05 01:00:00,1.031124236871854,0.1912373072583678,0.5176470588235293,1.0,0.758294684266858,0.5211697948494107,0.9972144846796658,0.0,1,3
2016-01-05 02:00:00,1.203592732207678,0.18380970289582552,0.5176470588235293,1.0,0.76881912236889,0.5085115670013095,0.0,0.0,1,3
2016-01-05 03:00:00,0.9517608306430657,0.181271154569387,0.5176470588235293,1.0,0.7780948983232244,0.46442601484068097,0.9972144846796658,0.0,1,3
2016-01-05 04:00:00,1.0534638189228833,0.17591199699135013,0.5294117647058824,1.0,0.7930788440956096,0.428633784373636,0.9888579387186629,0.0,1,3
2016-01-05 05:00:00,1.186363669565075,0.1730913877397518,0.5411764705882353,1.0,0.8096682126293246,0.33828022697512006,0.9665738161559888,0.0,1,3
2016-01-05 06:00:00,1.1474712336466908,0.17027077848815345,0.5647058823529412,1.0,0.8184088476632171,0.28502837189000435,0.9498607242339833,0.0,1,3
2016-01-05 07:00:00,0.45027912389795705,0.16914253478751412,0.5764705882352941,1.0,0.8303603282197649,0.30467044958533396,0.9442896935933147,0.0,1,3
2016-01-05 08:00:00,0.5678295810448054,0.16745016923655512,0.5882352941176471,1.0,0.8483767392079916,0.34526407682234833,0.9164345403899722,0.0,1,3
2016-01-05 09:00:00,0.7260499002356531,0.1650056412185032,0.611764705882353,1.0,0.8621120228326791,0.30423395896988215,0.9637883008356546,0.0,1,3
2016-01-05 10:00:00,0.6113856352393064,0.16857841293719444,0.6,1.0,0.8772743489118783,0.2701876909646443,0.9721448467966574,0.0,0,3
2016-01-05 11:00:00,0.8913762612051,0.19518616021060547,0.5411764705882353,1.0,0.8895825900820541,0.32474901789611527,0.9860724233983287,0.0,0,3
2016-01-05 12:00:00,0.5622314116359122,0.22433245581045505,0.45882352941176474,1.0,0.8958259008205469,0.2710606721955478,0.9832869080779945,0.0,0,3
2016-01-05 13:00:00,0.6713956555657641,0.25686348251222263,0.3764705882352941,1.0,0.895112379593291,0.2963771278917503,0.958217270194986,0.0,0,3
2016-01-05 14:00:00,0.6656046777248652,0.2855396765701392,0.31764705882352945,1.0,0.8787013913663941,0.2776080314273243,0.9972144846796658,0.0,0,3
2016-01-05 15:00:00,0.37400884014993874,0.30801053027453934,0.2470588235294118,1.0,0.8690688547984278,0.23395896988214754,0.9415041782729805,0.0,0,3
2016-01-05 16:00:00,0.291512228032133,0.32963520120345996,0.2470588235294118,1.0,0.8597930788440935,0.35006547359231777,0.9025069637883009,0.0,0,3
2016-01-05 17:00:00,0.3065651594532822,0.3387551711169613,0.21176470588235294,1.0,0.8621120228326791,0.24181580096027935,0.8523676880222841,0.0,0,3
2016-01-05 18:00:00,0.28841930088210804,0.33706280556600227,0.2470588235294118,1.0,0.874241883696041,0.11348756001745963,0.7576601671309192,0.0,0,3
2016-01-05 19:00:00,0.40669768151071006,0.3069763068822866,0.31764705882352945,1.0,0.884944702104887,0.11567001309471846,0.6462395543175488,0.0,1,3
2016-01-05 20:00:00,0.1615376151162759,0.28309514855208723,0.43529411764705883,1.0,0.8885123082411703,0.1305106940200786,0.7771587743732591,0.0,1,3
2016-01-05 21:00:00,0.3422176053365262,0.2564874012786762,0.5411764705882353,1.0,0.8926150552978955,0.13662156263640332,0.6908077994428969,0.0,1,3
2016-01-05 22:00:00,1.2798962704227594,0.24482888303873637,0.6235294117647059,1.0,0.8913663931501937,0.16237450894805763,0.7047353760445683,0.0,1,3
2016-01-05 23:00:00,0.8969991738238376,0.23636705528394134,0.6352941176470589,0.9974969687522106,0.8920799143774537,0.1152335224792667,0.649025069637883,0.0,1,3
2016-01-06 00:00:00,0.7885255398581774,0.22489657766077475,0.6705882352941176,1.0,0.8933285765251514,0.15670013094718463,0.6295264623955432,0.0,1,3
2016-01-06 01:00:00,0.9244903560848647,0.21276795787890188,0.7176470588235294,1.0,0.8817338565822315,0.12832824094281972,0.6350974930362117,0.0,1,3
2016-01-06 02:00:00,0.9737291065214195,0.2063745769086123,0.7411764705882353,0.9977762034523249,0.8692472351052458,0.06329113924050633,0.6434540389972145,0.0,1,3
2016-01-06 03:00:00,0.7693594845178929,0.20204964272282816,0.7411764705882353,1.0,0.867998572957544,0.20776953295504147,0.7158774373259053,0.0,1,3
2016-01-06 04:00:00,0.7000896919610066,0.19659646483640467,0.7647058823529412,0.9960965551356742,0.8671066714234742,0.04015713662156264,0.7632311977715878,0.0,1,3
2016-01-06 05:00:00,0.9911817308394938,0.19537420082737872,0.7411764705882353,0.9972174521391762,0.8624687834463071,0.1706678306416412,0.6462395543175488,0.0,1,3
2016-01-06 06:00:00,0.32394167531318946,0.1847499059796916,0.7294117647058823,0.9958156203762122,0.8571173742418841,0.018769096464426014,0.9164345403899722,0.0,1,3
2016-01-06 07:00:00,0.6187558351059558,0.18145919518616022,0.7411764705882353,0.9983338293844235,0.8612201212986093,0.0824967263203841,0.5626740947075209,0.0,1,3
2016-01-06 08:00:00,0.7388373064770608,0.1773223016171493,0.7294117647058823,1.0,0.8637174455940048,0.08467917939764295,0.7799442896935933,0.0,1,3
2016-01-06 09:00:00,0.6750765523170823,0.18879277924031593,0.7294117647058823,0.9915670278223153,0.8621120228326791,0.17677869925796594,0.6155988857938719,0.0,0,3
2016-01-06 10:00:00,0.9322231344048705,0.23890560361037985,0.7294117647058823,0.9949711016277645,0.8589011773100237,0.15102575294631165,0.5738161559888579,0.0,0,3
2016-01-06 11:00:00,0.7677675214303954,0.30180518992102295,0.5764705882352941,0.9983338293844235,0.8576525151623259,0.17110432125709296,0.596100278551532,0.0,0,3
2016-01-06 12:00:00,0.889816700028291,0.3627303497555472,0.4117647058823529,1.0,0.8448091330717082,0.1994762112614579,0.5431754874651811,0.0,0,3
2016-01-06 13:00:00,0.5784468885503898,0.41368935690109065,0.27058823529411763,1.0,0.8216196931858725,0.22872108249672632,0.5598885793871866,0.0,0,3
2016-01-06 14:00:00,0.742032578289756,0.45242572395637454,0.18823529411764703,1.0,0.7991437745272926,0.23876036665211697,0.5905292479108635,0.0,0,3
2016-01-06 15:00:00,0.6737519700882589,0.47922151184655887,0.12941176470588234,1.0,0.7770246164823406,0.2946311654299433,0.5988857938718662,0.0,0,3
2016-01-06 16:00:00,0.15465055486890947,0.492008273787138,0.10588235294117647,1.0,0.7661434177666765,0.2601484068092536,0.5710306406685237,0.0,0,3
2016-01-06 17:00:00,0.4143147231648825,0.47508461827754794,0.1411764705882353,1.0,0.7666785586871225,0.28284591881274557,0.532033426183844,0.0,0,3
2016-01-06 18:00:00,0.06345981485559181,0.41763820985332833,0.2588235294117647,1.0,0.7657866571530486,0.24487123526844173,0.5264623955431755,0.0,1,3
2016-01-06 19:00:00,0.19898746170963733,0.3809702895825498,0.36470588235294116,0.9988903344596217,0.7713164466642897,0.2016586643387167,0.5543175487465181,0.0,1,3
2016-01-06 20:00:00,0.2129989346527762,0.35925159834524256,0.45882352941176474,0.9974969687522106,0.7729218694256154,0.1933653426451331,0.4986072423398329,0.0,1,3
2016-01-06 21:00:00,0.24061666976325968,0.35041368935690104,0.45882352941176474,1.0,0.7727434891188013,0.16892186817983415,0.5487465181058496,0.0,1,3
2016-01-06 22:00:00,0.5618703872723002,0.3357465212485897,0.5058823529411766,1.0,0.7713164466642897,0.2265386294194675,0.532033426183844,0.0,1,3
2016-01-06 23:00:00,0.9448198779881287,0.32784881534411436,0.5294117647058824,1.0,0.7714948269711036,0.18463553033609778,0.532033426183844,0.0,1,3
2016-01-07 00:00:00,0.9404368537022333,0.3168484392628808,0.5764705882352941,1.0,0.7645379950053508,0.19467481449148843,0.5292479108635098,0.0,1,3
2016-01-07 01:00:00,0.8907609354731906,0.30227529146295606,0.6352941176470589,0.9988903344596217,0.7513378523011053,0.04801396769969446,0.3064066852367688,0.0,1,3
2016-01-07 02:00:00,1.3025684899402636,0.28384731101918015,0.6823529411764706,1.0,0.7424188369603989,0.09777389786119599,0.6016713091922006,0.0,1,3
2016-01-07 03:00:00,1.1794085584961993,0.2702143663031215,0.7294117647058823,1.0,0.7351052443810182,0.05979921431689219,0.6434540389972145,0.0,1,3
2016-01-07 04:00:00,0.4296481059889665,0.26466716810831137,0.7411764705882353,0.9604873959254427,0.7315376382447388,0.21082496726320385,0.5988857938718662,0.0,1,3
2016-01-07 05:00:00,0.6121811300699348,0.2562053403535164,0.7529411764705882,1.0,0.731002497324297,0.10388476647752073,0.5376044568245125,0.0,1,3
2016-01-07 06:00:00,0.30613575135545673,0.24078600977811207,0.7764705882352941,1.0,0.7425972172672128,0.013531209079004802,0.013927576601671309,0.0,1,3
2016-01-07 07:00:00,0.9671929498012742,0.23157201955622417,0.7764705882352941,0.9988903344596217,0.7447377809489845,0.05718027062418158,0.8802228412256268,0.0,1,3
2016-01-07 08:00:00,0.7066062002441015,0.24548702519744264,0.7882352941176471,0.9974969687522106,0.7425972172672128,0.08293321693583587,0.9693593314763231,0.0,0,3
2016-01-07 09:00:00,0.695926647759733,0.30133508837908984,0.7058823529411765,1.0,0.7456296824830543,0.1610650371017023,0.9415041782729805,0.0,0,3
2016-01-07 10:00:00,0.6625676910993819,0.34815720195562244,0.5882352941176471,0.9988903344596217,0.7447377809489845,0.12745525971191618,0.9944289693593314,0.0,0,3
2016-01-07 11:00:00,0.7575294394892135,0.39291086874764947,0.4705882352941177,0.9963772051158077,0.7297538351765952,0.20558707987778263,0.04178272980501393,0.0,0,3
2016-01-07 12:00:00,0.5780916716308692,0.43277547950357276,0.31764705882352945,0.9988903344596217,0.7063860149839455,0.17372326494980359,0.09192200557103064,0.0,0,3
2016-01-07 13:00:00,0.899781874293957,0.46502444528018055,0.23529411764705885,1.0,0.6860506600071331,0.07638585770405937,0.013927576601671309,0.0,0,3
2016-01-07 14:00:00,0.8488537922971063,0.48834148176006015,0.19999999999999998,1.0,0.6705315733143059,0.06154517677869925,0.033426183844011144,0.0,0,3
2016-01-07 15:00:00,0.7839852540232436,0.5031026701767581,0.1647058823529412,1.0,0.6710667142347478,0.11697948494107377,0.7493036211699164,0.0,0,3
2016-01-07 16:00:00,0.5872031613637028,0.48044377585558484,0.23529411764705885,1.0,0.6728505173028875,0.03753819292885203,0.9052924791086351,0.0,0,3
2016-01-07 17:00:00,0.26132526335426204,0.41218503196690487,0.39999999999999997,1.0,0.6805208704958962,0.00960279353993889,0.07799442896935933,0.0,1,3
2016-01-07 18:00:00,0.38522838660672687,0.36846558856713046,0.5176470588235293,1.0,0.6876560827684629,0.10344827586206896,0.011142061281337047,0.0,1,3
2016-01-07 19:00:00,0.14425906124763388,0.34796916133884925,0.5764705882352941,1.0,0.6951480556546534,0.12570929725010913,0.15877437325905291,0.0,1,3
2016-01-07 20:00:00,0.5098251234324072,0.3344302369311771,0.6352941176470589,1.0,0.6962183374955413,0.19161938018332605,0.0584958217270195,0.0,1,3
2016-01-07 21:00:00,0.52329752506379,0.32145543437382473,0.6705882352941176,0.9974969687522106,0.686942561541207,0.1152335224792667,0.005571030640668524,0.0,1,3
2016-01-07 22:00:00,0.8360635628886769,0.31261752538548326,0.6941176470588235,1.0,0.6819479129504119,0.14884329986905281,0.055710306406685235,0.0,1,3
2016-01-07 23:00:00,0.6406601913705754,0.3015231289958631,0.7294117647058823,0.9966575708933811,0.6801641098822682,0.19205587079877784,0.036211699164345405,0.0,1,3
2016-01-08 00:00:00,1.0806859001346543,0.2981383978939451,0.7294117647058823,0.9988903344596217,0.6746343203710312,0.1305106940200786,0.06128133704735376,0.0,1,3
2016-01-08 01:00:00,0.6498133532983246,0.2917450169236555,0.7529411764705882,1.0,0.6726721369960735,0.1571366215626364,0.04456824512534819,0.0,1,3
2016-01-08 02:00:00,1.1263355344907104,0.28168484392628806,0.7647058823529412,0.9927063758569554,0.6719586157688177,0.17503273679615888,0.04456824512534819,0.0,1,3
2016-01-08 03:00:00,0.3536336570104397,0.285821737495299,0.7529411764705882,0.9974969687522106,0.67070995362112,0.1964207769532955,0.04735376044568245,0.0,1,3
2016-01-08 04:00:00,1.0959142077858557,0.29042873260624297,0.7411764705882353,0.9972174521391762,0.6687477702461643,0.21999127018769096,0.025069637883008356,0.0,1,3
2016-01-08 05:00:00,0.776913715405513,0.28789018427980445,0.7529411764705882,0.9958156203762122,0.6748127006778452,0.20820602357049323,0.04456824512534819,0.0,1,3
2016-01-08 06:00:00,0.8205064396963189,0.285821737495299,0.7647058823529412,0.9977762034523249,0.6880128433820908,0.2527280663465735,0.052924791086350974,0.0,1,3
2016-01-08 07:00:00,0.696001436792359,0.287514103046258,0.7882352941176471,0.9924219781106389,0.687120941848021,0.250109122653863,0.07520891364902507,0.0,1,3
2016-01-08 08:00:00,0.6353503274904484,0.3113012410680707,0.7647058823529412,0.9921372879244289,0.6872993221548349,0.19554779572239198,0.04735376044568245,0.0,0,3
2016-01-08 09:00:00,0.9822844437079776,0.359627679578789,0.7058823529411765,0.9949711016277645,0.6955048162682854,0.18900043649061546,0.07242339832869081,0.0,0,3
2016-01-08 10:00:00,0.9342485212479323,0.41350131628431747,0.611764705882353,1.0,0.7008562254727084,0.23614142295940638,0.11142061281337047,0.0,0,3
